episode,max_episodes,reward,steps,elapsed_s,time
1,1000,-10.427997,85,1.8,2026-09-20 20:59:53
2,1000,-3.758787,85,2.5,2026-09-20 20:59:54
3,1000,-12.424959,85,3.1,2026-09-20 20:59:54
4,1000,-7.705815,85,3.8,2026-09-20 20:59:55
5,1000,-7.823002,85,4.4,2026-09-20 20:59:55
6,1000,-8.974238,85,5.2,2026-09-20 20:59:56
7,1000,-13.301347,85,5.9,2026-09-20 20:59:57
8,1000,-11.221470,85,6.5,2026-09-20 20:59:58
9,1000,-12.557238,85,7.2,2026-09-20 20:59:58
10,1000,-13.967108,85,7.8,2026-09-20 20:59:59
11,1000,-16.818166,85,8.5,2026-09-20 21:00:00
12,1000,-12.382581,85,9.2,2026-09-20 21:00:00
13,1000,-7.800391,85,9.8,2026-09-20 21:00:01
14,1000,-6.698525,85,10.6,2026-09-20 21:00:02
15,1000,-8.888400,85,11.3,2026-09-20 21:00:02
16,1000,-12.421112,85,11.8,2026-09-20 21:00:03
17,1000,-11.783224,85,12.6,2026-09-20 21:00:04
18,1000,-17.644231,85,13.2,2026-09-20 21:00:04
19,1000,-10.259154,85,14.0,2026-09-20 21:00:05
20,1000,-2.541435,85,14.6,2026-09-20 21:00:06
21,1000,-12.079484,85,15.3,2026-09-20 21:00:06
22,1000,-13.871180,85,16.0,2026-09-20 21:00:07
23,1000,-12.023222,85,16.6,2026-09-20 21:00:08
24,1000,-7.433293,85,17.3,2026-09-20 21:00:08
25,1000,-7.941098,85,18.0,2026-09-20 21:00:09
26,1000,-9.635998,85,18.7,2026-09-20 21:00:10
27,1000,-15.817907,85,19.3,2026-09-20 21:00:10
28,1000,-14.566010,85,20.0,2026-09-20 21:00:11
29,1000,-14.942248,85,20.7,2026-09-20 21:00:12
30,1000,-15.130537,85,21.2,2026-09-20 21:00:12
31,1000,-14.826579,85,22.0,2026-09-20 21:00:13
32,1000,-17.642862,85,23.6,2026-09-20 21:00:15
33,1000,-14.167510,85,24.2,2026-09-20 21:00:15
34,1000,-7.233351,85,24.9,2026-09-20 21:00:16
35,1000,-7.684846,85,25.5,2026-09-20 21:00:17
36,1000,-9.910872,85,26.2,2026-09-20 21:00:17
37,1000,-11.051771,85,26.9,2026-09-20 21:00:18
38,1000,-17.188729,85,27.5,2026-09-20 21:00:19
39,1000,-7.905602,85,28.2,2026-09-20 21:00:19
